contest,pref_voter_id,serial_number,tally,precinct,vote_rank,candidate,over_vote,under_vote
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190047,0000047,Vote by Mail - 400C,200300,2,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190047,0000047,Vote by Mail - 400C,200300,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190048,0000047,Vote by Mail - 400C,200300,1,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190048,0000047,Vote by Mail - 400C,200300,2,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190048,0000047,Vote by Mail - 400C,200300,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190049,0000047,Vote by Mail - 400C,200700,1,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190049,0000047,Vote by Mail - 400C,200700,2,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190049,0000047,Vote by Mail - 400C,200700,3,NA,1,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190050,0000047,Vote by Mail - 400C,200700,1,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190050,0000047,Vote by Mail - 400C,200700,2,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190050,0000047,Vote by Mail - 400C,200700,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190051,0000047,Vote by Mail - 400C,200700,1,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190051,0000047,Vote by Mail - 400C,200700,2,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190051,0000047,Vote by Mail - 400C,200700,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190052,0000047,Vote by Mail - 400C,200700,1,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190052,0000047,Vote by Mail - 400C,200700,2,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190052,0000047,Vote by Mail - 400C,200700,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190053,0000047,Vote by Mail - 400C,200700,1,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190053,0000047,Vote by Mail - 400C,200700,2,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190053,0000047,Vote by Mail - 400C,200700,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190054,0000047,Vote by Mail - 400C,200700,1,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190054,0000047,Vote by Mail - 400C,200700,2,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190054,0000047,Vote by Mail - 400C,200700,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190055,0000047,Vote by Mail - 400C,200800,1,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190055,0000047,Vote by Mail - 400C,200800,2,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190055,0000047,Vote by Mail - 400C,200800,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190056,0000047,Vote by Mail - 400C,201000,1,NA,1,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190056,0000047,Vote by Mail - 400C,201000,2,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190056,0000047,Vote by Mail - 400C,201000,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190057,0000047,Vote by Mail - 400C,201410,1,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190057,0000047,Vote by Mail - 400C,201410,2,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190057,0000047,Vote by Mail - 400C,201410,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190058,0000047,Vote by Mail - 400C,201710,1,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190058,0000047,Vote by Mail - 400C,201710,2,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190058,0000047,Vote by Mail - 400C,201710,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190059,0000047,Vote by Mail - 400C,201710,1,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190059,0000047,Vote by Mail - 400C,201710,2,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190059,0000047,Vote by Mail - 400C,201710,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190060,0000047,Vote by Mail - 400C,201710,1,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190060,0000047,Vote by Mail - 400C,201710,2,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190060,0000047,Vote by Mail - 400C,201710,3,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190061,0000047,Vote by Mail - 400C,201710,1,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190061,0000047,Vote by Mail - 400C,201710,2,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190061,0000047,Vote by Mail - 400C,201710,3,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190062,0000047,Vote by Mail - 400C,201710,1,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190062,0000047,Vote by Mail - 400C,201710,2,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190062,0000047,Vote by Mail - 400C,201710,3,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190063,0000047,Vote by Mail - 400C,201710,1,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190063,0000047,Vote by Mail - 400C,201710,2,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190063,0000047,Vote by Mail - 400C,201710,3,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190064,0000047,Vote by Mail - 400C,201710,1,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190064,0000047,Vote by Mail - 400C,201710,2,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190064,0000047,Vote by Mail - 400C,201710,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190065,0000047,Vote by Mail - 400C,201710,1,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190065,0000047,Vote by Mail - 400C,201710,2,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190065,0000047,Vote by Mail - 400C,201710,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190066,0000047,Vote by Mail - 400C,201710,1,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190066,0000047,Vote by Mail - 400C,201710,2,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190066,0000047,Vote by Mail - 400C,201710,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190067,0000047,Vote by Mail - 400C,201710,1,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190067,0000047,Vote by Mail - 400C,201710,2,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190067,0000047,Vote by Mail - 400C,201710,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190068,0000047,Vote by Mail - 400C,201710,1,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190068,0000047,Vote by Mail - 400C,201710,2,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190068,0000047,Vote by Mail - 400C,201710,3,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190069,0000047,Vote by Mail - 400C,201710,1,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190069,0000047,Vote by Mail - 400C,201710,2,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190069,0000047,Vote by Mail - 400C,201710,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190070,0000047,Vote by Mail - 400C,201710,1,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190070,0000047,Vote by Mail - 400C,201710,2,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190070,0000047,Vote by Mail - 400C,201710,3,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190071,0000047,Vote by Mail - 400C,201710,1,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190071,0000047,Vote by Mail - 400C,201710,2,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190071,0000047,Vote by Mail - 400C,201710,3,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190072,0000047,Vote by Mail - 400C,201710,1,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190072,0000047,Vote by Mail - 400C,201710,2,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190072,0000047,Vote by Mail - 400C,201710,3,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190073,0000047,Vote by Mail - 400C,201710,1,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190073,0000047,Vote by Mail - 400C,201710,2,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190073,0000047,Vote by Mail - 400C,201710,3,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190074,0000047,Vote by Mail - 400C,201710,1,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190074,0000047,Vote by Mail - 400C,201710,2,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190074,0000047,Vote by Mail - 400C,201710,3,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190075,0000047,Vote by Mail - 400C,201710,1,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190075,0000047,Vote by Mail - 400C,201710,2,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190075,0000047,Vote by Mail - 400C,201710,3,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190076,0000047,Vote by Mail - 400C,201710,1,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190076,0000047,Vote by Mail - 400C,201710,2,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190076,0000047,Vote by Mail - 400C,201710,3,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190077,0000047,Vote by Mail - 400C,201710,1,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190077,0000047,Vote by Mail - 400C,201710,2,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190077,0000047,Vote by Mail - 400C,201710,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190078,0000047,Vote by Mail - 400C,201710,1,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190078,0000047,Vote by Mail - 400C,201710,2,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190078,0000047,Vote by Mail - 400C,201710,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190079,0000047,Vote by Mail - 400C,201710,1,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190079,0000047,Vote by Mail - 400C,201710,2,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190079,0000047,Vote by Mail - 400C,201710,3,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190080,0000047,Vote by Mail - 400C,201710,1,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190080,0000047,Vote by Mail - 400C,201710,2,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190080,0000047,Vote by Mail - 400C,201710,3,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190081,0000047,Vote by Mail - 400C,201710,1,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190081,0000047,Vote by Mail - 400C,201710,2,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190081,0000047,Vote by Mail - 400C,201710,3,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190082,0000047,Vote by Mail - 400C,201710,1,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190082,0000047,Vote by Mail - 400C,201710,2,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190082,0000047,Vote by Mail - 400C,201710,3,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190083,0000047,Vote by Mail - 400C,201710,1,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190083,0000047,Vote by Mail - 400C,201710,2,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190083,0000047,Vote by Mail - 400C,201710,3,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190084,0000047,Vote by Mail - 400C,201710,1,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190084,0000047,Vote by Mail - 400C,201710,2,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190084,0000047,Vote by Mail - 400C,201710,3,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190085,0000047,Vote by Mail - 400C,201710,1,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190085,0000047,Vote by Mail - 400C,201710,2,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190085,0000047,Vote by Mail - 400C,201710,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190086,0000047,Vote by Mail - 400C,201710,1,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190086,0000047,Vote by Mail - 400C,201710,2,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190086,0000047,Vote by Mail - 400C,201710,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190087,0000047,Vote by Mail - 400C,201710,1,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190087,0000047,Vote by Mail - 400C,201710,2,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190087,0000047,Vote by Mail - 400C,201710,3,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190088,0000047,Vote by Mail - 400C,201710,1,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190088,0000047,Vote by Mail - 400C,201710,2,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190088,0000047,Vote by Mail - 400C,201710,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190089,0000047,Vote by Mail - 400C,201710,1,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190089,0000047,Vote by Mail - 400C,201710,2,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190089,0000047,Vote by Mail - 400C,201710,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190090,0000047,Vote by Mail - 400C,201710,1,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190090,0000047,Vote by Mail - 400C,201710,2,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190090,0000047,Vote by Mail - 400C,201710,3,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190091,0000047,Vote by Mail - 400C,201710,1,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190091,0000047,Vote by Mail - 400C,201710,2,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190091,0000047,Vote by Mail - 400C,201710,3,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190092,0000047,Vote by Mail - 400C,201710,1,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190092,0000047,Vote by Mail - 400C,201710,2,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190092,0000047,Vote by Mail - 400C,201710,3,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190093,0000047,Vote by Mail - 400C,201710,1,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190093,0000047,Vote by Mail - 400C,201710,2,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190093,0000047,Vote by Mail - 400C,201710,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190094,0000047,Vote by Mail - 400C,201710,1,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190094,0000047,Vote by Mail - 400C,201710,2,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190094,0000047,Vote by Mail - 400C,201710,3,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190095,0000047,Vote by Mail - 400C,201710,1,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190095,0000047,Vote by Mail - 400C,201710,2,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190095,0000047,Vote by Mail - 400C,201710,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190096,0000047,Vote by Mail - 400C,201710,1,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190096,0000047,Vote by Mail - 400C,201710,2,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190096,0000047,Vote by Mail - 400C,201710,3,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190097,0000047,Vote by Mail - 400C,201710,1,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190097,0000047,Vote by Mail - 400C,201710,2,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190097,0000047,Vote by Mail - 400C,201710,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190098,0000047,Vote by Mail - 400C,201710,1,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190098,0000047,Vote by Mail - 400C,201710,2,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190098,0000047,Vote by Mail - 400C,201710,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190099,0000047,Vote by Mail - 400C,201710,1,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190099,0000047,Vote by Mail - 400C,201710,2,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190099,0000047,Vote by Mail - 400C,201710,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190100,0000047,Vote by Mail - 400C,201710,1,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190100,0000047,Vote by Mail - 400C,201710,2,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190100,0000047,Vote by Mail - 400C,201710,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190101,0000047,Vote by Mail - 400C,201710,1,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190101,0000047,Vote by Mail - 400C,201710,2,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190101,0000047,Vote by Mail - 400C,201710,3,NA,0,1
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190102,0000047,Vote by Mail - 400C,201710,1,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190102,0000047,Vote by Mail - 400C,201710,2,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190102,0000047,Vote by Mail - 400C,201710,3,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190103,0000047,Vote by Mail - 400C,201710,1,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190103,0000047,Vote by Mail - 400C,201710,2,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190103,0000047,Vote by Mail - 400C,201710,3,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190104,0000047,Vote by Mail - 400C,201710,1,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190104,0000047,Vote by Mail - 400C,201710,2,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190104,0000047,Vote by Mail - 400C,201710,3,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190105,0000047,Vote by Mail - 400C,201710,1,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190105,0000047,Vote by Mail - 400C,201710,2,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190105,0000047,Vote by Mail - 400C,201710,3,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190106,0000047,Vote by Mail - 400C,201710,1,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190106,0000047,Vote by Mail - 400C,201710,2,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190106,0000047,Vote by Mail - 400C,201710,3,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190107,0000047,Vote by Mail - 400C,201710,1,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190107,0000047,Vote by Mail - 400C,201710,2,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190107,0000047,Vote by Mail - 400C,201710,3,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190108,0000047,Vote by Mail - 400C,201710,1,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190108,0000047,Vote by Mail - 400C,201710,2,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190108,0000047,Vote by Mail - 400C,201710,3,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190109,0000047,Vote by Mail - 400C,201710,1,ISABELLE GASTON,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190109,0000047,Vote by Mail - 400C,201710,2,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190109,0000047,Vote by Mail - 400C,201710,3,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190110,0000047,Vote by Mail - 400C,201710,1,FRED DODSWORTH,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190110,0000047,Vote by Mail - 400C,201710,2,SUSAN WENGRAF,0,0
"Member, City Council, Dist. 6 - Berkeley (RCV)",000190110,0000047,Vote by Mail - 400C,201710,3,ISABELLE GASTON,0,0
